age,employment_years,annual_income_inr,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,ltv_ratio_missing,high_missed_payments,app_month,app_quarter,app_days_since_ref,loan_to_income_ratio,dti_credit_risk,income_per_year_employed,monthly_income,emi_burden_ratio,credit_enquiry_risk,repayment_risk_score,loan_to_savings_ratio,savings_buffer_months,loan_per_month,age_employment_gap,credit_band,dti_band,gender_Male,education_Graduate,education_No_Formal,education_Post_Graduate,education_Undergraduate,state_DL,state_GJ,state_KA,state_MH,state_RJ,state_TN,state_TS,state_UP,state_WB,urban_rural_Semi_Urban,urban_rural_Urban,employment_type_Government,employment_type_Retired,employment_type_Salaried,employment_type_Self_Employed,loan_type_Education_Loan,loan_type_Gold_Loan,loan_type_Home_Loan,loan_type_MSME_Loan,loan_type_Personal_Loan
37,15,1836949,4260045,180,17.8,639,1,0.598,-1.0,0,5,0,242822,1,0,5,2,145,2.3190859849206564,0.6550860719874805,114809.3125,153079.08333333334,0.4127948334232463,5.471314678755667,5.471314678755667,17.543828220555714,1.5862416240736739,23536.160220994476,22,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
42,23,2823956,3969208,48,14.01,627,2,0.38,-1.0,0,8,2,344296,1,0,12,4,354,1.4055483139438738,0.42424242424242425,117664.83333333333,235329.66666666666,0.19691655174562886,8.921459295841963,15.612553767723435,11.52844201372652,1.4630307425579894,81004.24489795919,19,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
31,19,632847,1063042,180,21.55,702,2,0.17,-1.0,0,1,0,265137,1,0,11,4,325,1.6797746062245595,0.16951566951566951,31642.35,52737.25,0.36198513570953406,0.996157677529529,0.996157677529529,4.009391335832661,5.027413689305201,5873.160220994475,12,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,2,980353,3091911,48,17.34,667,1,0.055,0.83,0,3,0,347734,0,0,2,1,48,3.153871968697022,0.05772113943028486,326784.3333333333,81696.08333333333,0.5468752631927905,3.1451250561629474,3.1451250561629474,8.891572605576085,4.256382061783111,63100.22448979592,44,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
36,10,1050921,2142334,240,14.07,556,4,0.289,-1.0,0,0,0,190467,1,0,12,4,361,2.0385280734440805,0.36384892086330933,95538.27272727272,87576.75,0.28681789781080236,0.0,0.0,11.247737152697566,2.1748332196248477,8889.352697095435,26,0.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26,8,1414682,2272496,36,11.32,634,4,0.459,-1.0,0,1,0,253273,1,0,3,1,63,1.6063641112531923,0.5067823343848581,157186.88888888888,117890.16666666667,0.18183900348768,1.1028832519300458,1.1028832519300458,8.972480396724496,2.148362826165941,61418.81081081081,18,1.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
50,23,1789262,1255725,180,8.58,583,2,0.513,0.524,0,1,1,410710,0,0,11,4,327,0.7018113044309305,0.6159519725557462,74552.58333333333,149105.16666666666,0.060215039731198246,1.1992461881103307,4.796984752441323,3.0574418508391545,2.754480308773279,6937.707182320442,27,0.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,11,2828989,2343802,84,20.29,613,2,0.406,-1.0,1,7,0,435319,1,0,3,1,429,0.8284942682724223,0.4636215334420882,235749.08333333334,235749.08333333334,0.16810083340373508,7.984357177774157,7.984357177774157,5.38408986492695,1.8465274490889185,27574.141176470588,15,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,15,2788594,664660,120,20.39,740,0,0.337,0.628,0,1,0,197307,0,0,7,3,552,0.2383494196898438,0.3187837837837838,174287.125,232382.83333333334,0.04859925496825296,0.9450519778587824,0.9450519778587824,3.3686419202465183,0.8490564819841885,5493.05785123967,26,2.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,21,1262698,2001884,240,14.02,623,1,0.214,-1.0,0,7,4,225837,1,0,5,2,140,1.5854007962309307,0.24044943820224718,57395.36363636364,105224.83333333333,0.22227125531594746,7.856341189674523,21.32435465768799,8.86424782366121,2.1462125111862584,8306.572614107883,20,1.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
49,15,656103,764994,24,8.92,861,4,0.091,-1.0,1,6,0,189639,1,0,4,2,102,1.1659645422067233,0.07398373983739838,41006.4375,54675.25,0.10400229350037722,4.87408610885459,4.87408610885459,4.033927441468045,3.468398070460209,30599.76,34,4.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31,27,2228565,1970050,240,14.51,624,0,0.303,0.54,1,1,1,400477,0,0,9,3,266,0.8839989482025661,0.3399038461538461,79591.60714285714,185713.75,0.12826761426686176,1.1205378581719225,4.48215143268769,4.919246500431984,2.1564092243615547,8174.48132780083,4,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
64,5,878209,1120171,60,14.02,571,1,0.34,-1.0,0,2,1,57894,1,0,10,4,657,1.275516106625978,0.41681260945709286,146368.16666666666,73184.08333333333,0.17882511827888425,2.4488368025188034,6.122092006297009,19.348320234908023,0.7910628418131656,18363.45901639344,59,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
57,2,1352949,2786192,12,17.71,628,3,0.375,-1.0,0,1,4,366811,1,0,1,1,388,2.0593458738312576,0.4179936305732484,450983.0,112745.75,0.36470718904683874,1.1134086209638938,14.47431207253062,7.5956947973348745,3.253406417479883,214322.46153846153,55,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
49,26,1000974,1728584,36,10.45,704,4,0.237,-1.0,0,2,0,339400,1,0,7,3,199,1.7269002722345712,0.23565340909090907,37073.11111111111,83414.5,0.1804590953320026,1.9866609904924082,1.9866609904924082,5.093043332223535,4.068788174859589,46718.48648648649,23,2.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,24,2726187,380109,48,12.56,661,1,0.311,-1.0,0,7,2,497675,1,0,5,2,510,0.1394287554636731,0.32934947049924357,109047.48,227182.25,0.017512181025669808,7.405168505364969,13.7524557956778,0.7637679936344127,2.190632451996351,7757.326530612245,28,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
65,2,2162289,3508353,180,21.89,585,0,0.429,-1.0,0,7,1,421397,1,0,8,3,231,1.622517331162795,0.5133333333333333,720763.0,180190.75,0.3551672369850451,8.366057708724602,11.951511012463719,8.32550937593439,2.3386031824431472,19383.165745856353,63,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
62,17,2336250,4138297,240,9.51,831,3,0.09,0.867,1,7,0,109051,0,0,7,3,197,1.7713409218444423,0.07581227436823106,129791.66666666667,194687.5,0.16845372852017454,5.891547432968619,5.891547432968619,37.947923926200346,0.560130670275851,17171.35684647303,45,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
47,8,1791500,3454993,120,18.73,706,1,0.549,0.82,0,0,0,306369,0,0,3,1,434,1.928546509323746,0.5443342776203965,199055.55555555556,149291.66666666666,0.36121454330197067,0.0,0.0,11.277190978228939,2.05213696587017,28553.661157024795,39,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,14,646824,1173005,36,17.81,558,1,0.496,-1.0,0,3,3,31162,1,0,11,4,314,1.8134812352645615,0.6222222222222222,43121.6,53902.0,0.32297551543204145,3.758725613030249,15.034902452120996,37.64095241151365,0.5781125354804,31702.837837837837,31,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,8,2884921,3027725,240,14.36,588,3,0.496,0.48,0,6,0,185633,0,0,12,4,348,1.0494997785035436,0.5904761904761905,320546.77777777775,240410.08333333334,0.15070759355589886,7.134363852556481,7.134363852556481,16.310185634097202,0.7721482613287726,12563.174273858922,46,0.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
33,30,877402,3674321,12,10.18,651,0,0.342,-1.0,1,4,1,242811,1,0,2,1,420,4.187723315283855,0.36774193548387096,28303.290322580644,73116.83333333333,0.4263048889121897,4.296455424274973,7.518796992481203,15.132369899345996,3.3208177667554883,282640.07692307694,3,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,18,639912,2490121,240,18.56,876,1,0.109,-1.0,0,2,1,271457,1,0,3,1,453,3.8913430419447645,0.08710045662100457,33679.57894736842,53326.0,0.72222085372638,1.5968974563704805,3.992243640926201,9.173135438999772,5.090423237759484,10332.452282157676,42,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
56,18,2922663,1263515,180,19.03,665,2,0.433,-1.0,0,5,2,391902,1,0,7,3,553,0.4323162019308412,0.4557894736842105,153824.36842105264,243555.25,0.08226946359071742,5.257623554153523,11.56677181913775,3.224050338986943,1.609082090892761,6980.745856353591,38,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,17,2015944,4518270,240,10.3,601,1,0.362,0.754,1,0,2,283867,0,0,11,4,675,2.241266502806376,0.421630615640599,111996.88888888889,167995.33333333334,0.23084919016089633,0.0,6.980222702343361,15.916799357447827,1.689721402649661,18748.008298755187,7,0.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
62,27,1280835,4733602,60,17.52,581,3,0.623,-1.0,0,0,4,461027,1,0,4,2,470,3.6957128000774495,0.7506024096385543,45744.107142857145,106736.25,0.6474833218955893,0.0,14.44043321299639,10.267493514493697,4.319269983065893,77600.03278688525,35,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
61,11,483088,2513191,36,19.4,735,4,0.461,-1.0,0,4,0,185826,1,0,1,1,395,5.202335387475186,0.4390476190476191,40257.333333333336,40257.333333333336,1.0092300848685571,3.805899143672693,3.805899143672693,13.524358677694845,4.615839370730697,67924.08108108108,50,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
40,23,573912,4293167,84,11.98,630,2,0.455,-1.0,1,7,5,24798,1,0,12,4,338,7.480518824281729,0.5055555555555555,23913.0,47826.0,0.8961489789588867,7.769145394006659,24.4173140954495,173.11855316746642,0.518493737846823,50507.84705882353,17,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,1179465,707579,60,11.35,828,1,0.396,-1.0,0,6,2,367936,1,0,3,1,83,0.5999147071640896,0.3347826086956522,1179465.0,98288.75,0.0680896842414053,5.068179075660674,10.136358151321348,1.9230982477978567,3.743381176572328,11599.655737704918,29,4.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
56,8,2704442,2655614,120,8.28,787,1,0.264,-1.0,0,0,0,147366,1,0,4,2,92,0.9819448958621054,0.23481575603557814,300493.55555555556,225370.16666666666,0.08130470668016539,0.0,0.0,18.020411625397816,0.6538813379706219,21947.22314049587,48,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,6,336499,1073348,60,10.63,677,2,0.616,-1.0,1,6,0,359540,1,0,6,2,168,3.189741456166419,0.6369276218611521,48071.28571428572,28041.583333333332,0.3390584331567171,6.197432492253209,6.197432492253209,2.9853285160802243,12.821215354030032,17595.868852459018,24,1.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,20,2221386,1262612,12,11.54,819,3,0.553,-1.0,0,7,2,226474,1,0,6,2,536,0.5683890290165559,0.4726495726495727,105780.28571428571,185115.5,0.06559176914717668,5.977796754910334,11.101622544833477,5.575061265040292,1.2234133640167137,97124.0,26,4.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,4,1969231,860412,48,17.82,752,0,0.371,-1.0,0,4,0,6132,1,0,6,2,159,0.4369276956701902,0.34534574468085105,393846.2,164102.58333333334,0.07786008044715659,3.719941543775741,3.719941543775741,140.29218979292352,0.03736664291811625,17559.428571428572,32,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
55,26,2055799,1293888,36,8.6,743,3,0.43,-1.0,0,8,0,125012,1,0,9,3,616,0.6293841813405974,0.40511440107671604,76140.70370370371,171316.58333333334,0.05412674997847564,7.5299179776791725,7.5299179776791725,10.350027597129898,0.7297091026363804,34969.94594594595,29,3.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
59,26,1766523,830372,84,15.24,832,0,0.387,-1.0,0,7,1,175694,1,0,9,3,245,0.4700598463423084,0.3256009615384615,65426.77777777778,147210.25,0.07163667450687362,5.884472198871142,8.406388855530203,4.726213039642563,1.1934821557455697,9769.082352941177,33,4.0,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,11,1345325,4360722,24,19.28,786,0,0.177,-1.0,0,8,0,330886,1,0,5,2,494,3.241386846013531,0.15763358778625955,112110.41666666667,112110.41666666667,0.6249342741632766,7.118342443116818,7.118342443116818,13.178885843203268,2.9514032543518836,174428.88,29,3.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,15,2936829,169984,36,18.25,690,2,0.617,0.801,1,4,0,316974,0,0,4,2,459,0.0578800952046935,0.6259420289855072,183551.8125,244735.75,0.01056307781047731,4.053858404517157,4.053858404517157,0.5362694218786971,1.2951630680721224,4594.1621621621625,11,2.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,1814109,4849405,84,18.58,620,4,0.129,-1.0,0,1,0,175144,1,0,5,2,489,2.6731592902304713,0.1456451612903226,907054.5,151175.75,0.49666998452694167,1.127758981794748,1.127758981794748,27.687944274743785,1.1585379365543975,57051.82352941176,31,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,6,2487658,2806632,240,8.25,712,0,0.367,-1.0,0,6,0,144895,1,0,4,2,97,1.1282221558501386,0.360814606741573,355379.71428571426,207304.83333333334,0.0930779162831083,5.8930826434685,5.8930826434685,19.36997570671378,0.6989431878022406,11645.775933609959,23,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21,4,718477,3627992,36,13.95,619,2,0.618,-1.0,0,3,0,146210,1,0,4,2,93,5.04955196958014,0.6988691437802909,143695.4,59873.083333333336,0.7044017152663437,3.3887364853961595,3.3887364853961595,24.8133998125996,2.4419580536375642,98053.83783783784,17,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,11,1763981,2021573,84,11.53,619,2,0.192,-1.0,0,5,2,464185,1,0,5,2,121,1.1460281340739304,0.21712439418416804,146998.41666666666,146998.41666666666,0.1321362198716208,5.647894142326932,12.425367113119252,4.355092570650558,3.1577336191243393,23783.211764705884,21,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,29,1261799,4841668,240,16.94,677,3,0.498,-1.0,0,2,0,175700,1,0,4,2,467,3.83711206213346,0.5149187592319054,42059.96666666667,105149.91666666667,0.6500011168075093,2.0658108307510696,2.0658108307510696,27.556291654572256,1.6709317005478632,20089.908713692945,13,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,18,1018245,3487532,84,12.25,701,3,0.462,-1.0,0,8,0,197909,1,0,11,4,327,3.425038743093516,0.4613409415121256,53591.84210526316,84853.75,0.41956271353891994,7.980618497933592,7.980618497933592,17.62180789247638,2.332326711233019,41029.788235294116,4,2.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,23,2578604,1541071,48,17.12,727,1,0.466,-1.0,1,0,0,99668,1,0,7,3,573,0.5976374822820867,0.44869325997248977,107441.83333333333,214883.66666666666,0.10231510050352594,0.0,0.0,15.461888852100452,0.4638209023755379,31450.428571428572,36,2.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
49,19,589076,3492410,240,18.6,564,3,0.291,-1.0,0,4,0,134974,1,0,9,3,637,5.928613746590004,0.3611702127659574,29453.8,49089.666666666664,1.1027015658102017,4.9583849831769085,4.9583849831769085,25.87449527690313,2.7494839480688795,14491.327800829875,30,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,28,1829890,3265073,48,20.01,713,4,0.573,-1.0,0,3,0,367401,1,0,11,4,312,1.7842991741038128,0.5625525946704067,63099.65517241379,152490.83333333334,0.35703611849159134,2.942412778478353,2.942412778478353,8.886922226879548,2.409315908720795,66634.14285714286,-5,2.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
37,19,1482066,3066706,120,11.5,623,0,0.604,-1.0,0,8,5,12241,1,0,3,1,448,2.0692087469729774,0.6786516853932584,74103.3,123505.5,0.23795723976740765,8.978675645342312,25.813692480359148,250.5069433099167,0.09911219247569966,25344.677685950413,18,1.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
38,12,2387586,3107976,48,8.22,636,1,0.57,-1.0,0,6,0,267469,1,0,10,4,294,1.3017226178564383,0.6273584905660377,183660.46153846153,198965.5,0.10700110621637311,6.5965132715564625,6.5965132715564625,11.619905036078812,1.3442916269824317,63428.08163265306,26,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45,21,2924015,1623554,12,11.49,682,1,0.159,-1.0,0,8,0,355984,1,0,5,2,121,0.5552479876991098,0.16319648093841643,132909.77272727274,243667.91666666666,0.06379775378271131,8.202724476343928,8.202724476343928,4.560737109709679,1.4609331582779503,124888.76923076923,24,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39,2,2532368,4473844,60,17.03,876,0,0.086,-1.0,0,1,0,314806,1,0,7,3,183,1.7666635470581105,0.06872146118721462,844122.6666666666,211030.66666666666,0.3008614951942442,0.7984487281852403,0.7984487281852403,14.211386659127657,1.4917476839968726,73341.70491803279,37,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
22,2,1319306,727403,12,20.97,858,3,0.439,-1.0,0,2,1,290766,1,0,8,3,585,0.5513523387657308,0.35815850815850814,439768.6666666667,109942.16666666667,0.11561762145290216,1.630371491789915,4.0759287294747875,2.501669721804744,2.6446936978044717,55954.07692307692,20,4.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50,10,992481,2210545,84,12.55,666,1,0.187,-1.0,0,4,0,351915,1,0,8,3,589,2.2272897644491287,0.19654654654654655,90225.54545454546,82706.75,0.27952176740793133,4.199790010499475,4.199790010499475,6.2814563702701784,4.254921697180736,26006.41176470588,40,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,21,2924171,3952802,60,19.93,856,2,0.616,-1.0,0,5,1,308653,1,0,10,4,288,1.351767953458278,0.5037383177570094,132916.86363636365,243680.91666666666,0.269406339685307,4.085444146142174,6.536710633827478,12.80657953566129,1.2666225061837786,64800.03278688525,23,4.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,24,2099286,3295245,24,16.08,670,3,0.118,0.821,0,0,0,173475,0,0,1,1,383,1.5696972352994136,0.12328358208955223,83971.44,174940.5,0.2524059928604705,0.0,0.0,18.99539417556319,0.9916171977489618,131809.8,26,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40,22,2445305,1515855,60,13.13,599,4,0.133,-1.0,0,4,1,248571,1,0,9,3,248,0.6199040120132204,0.15542570951585977,106317.60869565218,203775.41666666666,0.08139303063774554,4.669001167250292,8.17075204268801,6.0982532224063855,1.2198222152792462,24850.081967213115,18,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,18,1150316,2729962,180,12.3,560,2,0.524,-1.0,1,3,5,467724,1,0,3,1,59,2.3732258151448686,0.655,60542.94736842105,95859.66666666667,0.2919039839071986,3.745318352059925,22.47191011235955,5.836681810893153,4.879206626283981,15082.662983425414,32,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59,20,1243791,4528879,84,18.99,894,1,0.507,-1.0,0,1,5,1153,1,0,11,4,671,3.6411867900742245,0.3969798657718121,59228.142857142855,103649.25,0.6914552562584266,0.782385157035878,12.518162512574047,3924.505199306759,0.011123948085026326,53280.92941176471,39,4.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39,20,2639330,893736,48,9.15,597,4,0.317,0.748,1,1,0,32545,0,0,4,2,462,0.3386221735735306,0.37169179229480737,125682.38095238095,219944.16666666666,0.03098379975008923,1.1711560983771123,1.1711560983771123,27.46070177594789,0.14796869825888423,18239.51020408163,19,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,9,1428947,135136,240,17.31,718,4,0.166,-1.0,0,5,1,287728,1,0,11,4,330,0.09457027127649152,0.1618384401114206,142894.7,119078.91666666667,0.01636998794227126,4.869903993321275,7.791846389314039,0.46966416315352294,2.4162596687518674,560.7302904564316,49,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65,24,2619095,1155626,36,20.01,697,3,0.637,-1.0,0,0,0,68291,1,0,5,2,497,0.4412308674443396,0.6397417503586801,104763.8,218257.91666666666,0.08828992576477404,0.0,0.0,16.9218356469279,0.3128898513882785,31233.135135135137,41,2.0,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,10,959353,1968008,36,11.74,669,3,0.539,-1.0,0,3,0,322633,1,0,10,4,285,2.0513887470110097,0.5639760837070255,87213.90909090909,79946.08333333333,0.2408302775273228,3.1357324175003733,3.1357324175003733,6.099815890451719,4.035581869257269,53189.40540540541,12,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43,17,2797539,2739920,120,7.53,896,0,0.311,-1.0,0,2,0,376858,1,0,10,4,667,0.9794033329282155,0.24296874999999998,155418.83333333334,233128.25,0.07374878098737074,1.5612802498048401,1.5612802498048401,7.270411480155708,1.6165195915999386,22643.96694214876,26,4.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
61,2,2832882,1009214,48,12.51,575,3,0.436,-1.0,0,3,4,185860,1,0,7,3,574,0.3562497992327957,0.5307826086956522,944294.0,236073.5,0.04456667683294892,3.6477331943720688,18.238665971860346,5.429939578502214,0.787293841562727,20596.20408163265,59,0.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
60,17,1470101,4744686,84,17.1,552,3,0.282,0.68,1,8,5,146005,0,0,12,4,699,3.227453605260043,0.35760869565217385,81672.27777777778,122508.41666666667,0.5518904369936188,10.132078885471323,29.12972679573005,32.496513841896906,1.1917859375435766,55819.83529411765,43,0.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63,6,541937,852688,84,13.48,900,2,0.228,-1.0,0,3,1,108837,1,0,5,2,507,1.5734050758573859,0.17733333333333332,77419.57142857143,45161.416666666664,0.21209069930934463,2.3315199289441546,4.663039857888309,7.834469578639813,2.409902038752724,10031.623529411765,57,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,11,2682320,3908701,36,16.2,668,3,0.499,0.467,0,0,1,23658,0,0,12,4,340,1.4572085145663027,0.5229041916167665,223526.66666666666,223526.66666666666,0.23606681126721077,0.0,3.140421713772992,165.20989898136017,0.1058392473414924,105640.56756756757,47,1.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39,5,1029998,2618655,36,16.94,667,2,0.2,-1.0,1,8,1,58162,1,0,9,3,635,2.542385963481518,0.20989505247376314,171666.33333333334,85833.16666666667,0.43067558276133244,8.387000149767859,11.532125205930807,45.022694840362426,0.6776089552528616,70774.45945945945,34,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
50,6,2302156,304355,24,22.0,715,1,0.247,0.776,1,1,0,156665,0,0,3,1,67,0.1322042762504903,0.24181818181818182,328879.4285714286,191846.33333333334,0.029084801804212374,0.9780634343998884,0.9780634343998884,1.9426997561691752,0.8166128623106567,12174.2,44,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,3,2183323,1736613,240,15.33,579,1,0.592,-1.0,0,0,2,319199,1,0,1,1,13,0.7953986673530818,0.7157167530224524,545830.75,181943.58333333334,0.1219340013786249,0.0,7.24512678971882,5.440516917293233,1.7543748439886686,7205.863070539419,36,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,6,1550177,3621955,36,13.7,570,0,0.184,-1.0,0,1,0,396767,1,0,2,1,36,2.3364768433044465,0.22596491228070176,221453.85714285713,129181.41666666667,0.3200950561512177,1.2265638689328895,1.2265638689328895,9.128646967497378,3.0713700071410646,97890.67567567568,31,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,7,1264371,837295,48,17.76,900,1,0.149,-1.0,0,0,1,184723,1,0,6,2,170,0.6622220359198084,0.11588888888888887,158046.375,105364.25,0.11760961037913355,0.0,2.3315199289441546,4.532681189233667,1.7531681460443553,17087.65306122449,43,4.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
